Right foot rotation,Left foot rotation
-6.35329,-3.60118
-6.33659,-3.5546
-6.3238,-3.50773
-6.31322,-3.46075
-6.30317,-3.41373
-6.29209,-3.3667
-6.27859,-3.31971
-6.26151,-3.27284
-6.23989,-3.22628
-6.21298,-3.1803
-6.1802,-3.13526
-6.14117,-3.09168
-6.09572,-3.05012
-6.04394,-3.01127
-5.98614,-2.9758
-5.92289,-2.9444
-5.85497,-2.91774
-5.78334,-2.89645
-5.70909,-2.88107
-5.63337,-2.87209
-5.55728,-2.86989
-5.4818,-2.87469
-5.40772,-2.88657
-5.33557,-2.90545
-5.26563,-2.93106
-5.19785,-2.96297
-5.1319,-3.00061
-5.0671,-3.04321
-5.00252,-3.08984
-4.93699,-3.13945
-4.86924,-3.19084
-4.79799,-3.24273
-4.72212,-3.29385
-4.64074,-3.34295
-4.55336,-3.38891
-4.4599,-3.43083
-4.36078,-3.46809
-4.25693,-3.5004
-4.14968,-3.52783
-4.0407,-3.55083
-3.93182,-3.57016
-3.82484,-3.58685
-3.72148,-3.60209
-3.62323,-3.61716
-3.53131,-3.63326
-3.44668,-3.65145
-3.37005,-3.67259
-3.30187,-3.6973
-3.24245,-3.72597
-3.19194,-3.75881
-3.15041,-3.79587
-3.11789,-3.83715
-3.09442,-3.88266
-3.0801,-3.93242
-3.07514,-3.98656
-3.07988,-4.04524
-3.09485,-4.10868
-3.12066,-4.17707
-3.158,-4.25055
-3.20749,-4.32911
-3.26962,-4.41249
-3.34467,-4.50006
-3.43262,-4.59075
-3.53312,-4.68309
-3.64553,-4.77524
-3.76883,-4.86516
-3.90175,-4.95075
-4.04274,-5.03001
-4.19003,-5.10109
-4.34167,-5.16234
-4.49559,-5.21241
-4.64963,-5.25017
-4.80161,-5.27483
-4.94939,-5.28591
-5.09085,-5.2833
-5.22399,-5.2672
-5.34696,-5.23825
-5.45811,-5.19742
-5.55608,-5.14606
-5.63985,-5.08584
-5.7088,-5.01876
-5.76267,-4.94702
-5.8016,-4.87304
-5.82602,-4.79934
-5.83668,-4.72844
-5.83456,-4.66267
-5.8209,-4.60406
-5.79706,-4.55418
-5.76457,-4.51403
-5.72501,-4.48408
-5.68005,-4.46422
-5.63137,-4.45387
-5.58067,-4.45209
-5.52961,-4.45764
-5.47981,-4.46914
-5.43278,-4.48516
-5.38989,-4.50432
-5.35228,-4.52541
-5.32087,-4.54748
-5.29624,-4.56983
-5.27867,-4.59205
-5.26816,-4.61391
-5.26444,-4.63532
-5.26704,-4.65624
-5.27538,-4.67658
-5.28884,-4.69615
-5.30681,-4.7146
-5.32872,-4.73146
-5.354,-4.7461
-5.38211,-4.75781
-5.41248,-4.76579
-5.44453,-4.76921
-5.47768,-4.76718
-5.51133,-4.75885
-5.54489,-4.74339
-5.57778,-4.72005
-5.60945,-4.68819
-5.63942,-4.64732
-5.66728,-4.59712
-5.69273,-4.53742
-5.71561,-4.46825
-5.73593,-4.38983
-5.75384,-4.30261
-5.76967,-4.20728
-5.78391,-4.10479
-5.79718,-3.99636
-5.81022,-3.88344
-5.82387,-3.76769
-5.839,-3.65086
-5.85647,-3.53471
-5.87713,-3.42092
-5.90171,-3.31105
-5.93081,-3.20652
-5.96482,-3.10858
-6.00388,-3.01829
-6.0479,-2.93656
-6.09654,-2.8641
-6.14932,-2.80148
-6.20563,-2.74907
-6.26488,-2.70713
-6.3265,-2.67577
-6.39006,-2.65498
-6.45522,-2.64461
-6.52182,-2.64435
-6.58976,-2.65372
-6.65899,-2.67205
-6.72945,-2.69849
-6.80098,-2.732
-6.87324,-2.7714
-6.94568,-2.81545
-7.01751,-2.86295
-7.08767,-2.91275
-7.15498,-2.96388
-7.21819,-3.01553
-7.27618,-3.06708
-7.32804,-3.11818
-7.37325,-3.16865
-7.41171,-3.21852
-7.44372,-3.26792
-7.46989,-3.31698
-7.49099,-3.36575
-7.50778,-3.41412
-7.52091,-3.46176
-7.53082,-3.50809
-7.53779,-3.55227
-7.54192,-3.59326
-7.54321,-3.62987
-7.54165,-3.66092
-7.53733,-3.68534
-7.53047,-3.70231
-7.52151,-3.71128
-7.51115,-3.71202
-7.50028,-3.7046
-7.48994,-3.68936
-7.48125,-3.66686
-7.47521,-3.63784
-7.47264,-3.60313
-7.47404,-3.56363
-7.47951,-3.52021
-7.4888,-3.47368
-7.50125,-3.4247
-7.5159,-3.37379
-7.53151,-3.32134
-7.54668,-3.26767
-7.55991,-3.21309
-7.56967,-3.15795
-7.57453,-3.1027
-7.5731,-3.0479
-7.56414,-2.99424
-7.54651,-2.94251
-7.51923,-2.89356
-7.48139,-2.84832
-7.43228,-2.80767
-7.3714,-2.77246
-7.29858,-2.74347
-7.21397,-2.72133
-7.11813,-2.70658
-7.01197,-2.69963
-6.89675,-2.70074
-6.77402,-2.71011
-6.64545,-2.72779
-6.5128,-2.75374
-6.37775,-2.78782
-6.24184,-2.82976
-6.10637,-2.87915
-5.97235,-2.93546
-5.8404,-2.99801
-5.7108,-3.06598
-5.58343,-3.1384
-5.45787,-3.21417
-5.33346,-3.29213
-5.20941,-3.37106
-5.08492,-3.44977
-4.95929,-3.52715
-4.83207,-3.60223
-4.70316,-3.67427
-4.57284,-3.74275
-4.44184,-3.8074
-4.31123,-3.86817
-4.18235,-3.92522
-4.0567,-3.97885
-3.93576,-4.02946
-3.82095,-4.07751
-3.71344,-4.12343
-3.61417,-4.16761
-3.5238,-4.2104
-3.44272,-4.2521
-3.37109,-4.29302
-3.30888,-4.33352
-3.25593,-4.37398
-3.21198,-4.41485
-3.17679,-4.45662
-3.15014,-4.49981
-3.13191,-4.54496
-3.12215,-4.59259
-3.12108,-4.6432
-3.12916,-4.6972
-3.14699,-4.75483
-3.17531,-4.81612
-3.2149,-4.88077
-3.2665,-4.94811
-3.3307,-5.01706
-3.40789,-5.08621
-3.49818,-5.15393
-3.60139,-5.21845
-3.71699,-5.27801
-3.84408,-5.33093
-3.98143,-5.37566
-4.12743,-5.41082
-4.28019,-5.43522
-4.43754,-5.44794
-4.5971,-5.44832
-4.75631,-5.43602
-4.91252,-5.41109
-5.06304,-5.37398
-5.20526,-5.32561
-5.33675,-5.26736
-5.45534,-5.201
-5.55925,-5.12874
-5.64716,-5.05306
-5.71822,-4.97665
-5.77209,-4.90229
-5.80889,-4.83268
-5.8292,-4.77023
-5.83401,-4.71691
-5.82469,-4.67406
-5.80288,-4.64235
-5.77047,-4.62169
-5.72951,-4.61137
-5.68215,-4.6101
-5.6306,-4.61622
-5.57704,-4.62789
-5.52356,-4.64326
-5.4721,-4.66064
-5.4244,-4.67861
-5.38195,-4.69611
-5.34596,-4.71235
-5.31732,-4.72689
-5.29659,-4.73945
-5.284,-4.74993
-5.2795,-4.75831
-5.28281,-4.76461
-5.29344,-4.76886
-5.31073,-4.77106
-5.33394,-4.77112
-5.36222,-4.76886
-5.39463,-4.76401
-5.43019,-4.75618
-5.46788,-4.74489
-5.50672,-4.72955
-5.54577,-4.7095
-5.58421,-4.68405
-5.62131,-4.6525
-5.6565,-4.61418
-5.68935,-4.56853
-5.71962,-4.51506
-5.74723,-4.45342
-5.7723,-4.38335
-5.79513,-4.30469
-5.81619,-4.21744
-5.83606,-4.12181
-5.85546,-4.01827
-5.87514,-3.90761
-5.8959,-3.79088
-5.91846,-3.66931
-5.94343,-3.54428
-5.97128,-3.41716
-6.00227,-3.28935
-6.03643,-3.16215
-6.07359,-3.03684
-6.11337,-2.91468
-6.15522,-2.79689
-6.19858,-2.6847
-6.24285,-2.57939
-6.28757,-2.48227
-6.3324,-2.3947
-6.37718,-2.31809
-6.42198,-2.25385
-6.46702,-2.2033
-6.51269,-2.16756
-6.55946,-2.14746
-6.60787,-2.14336
-6.65837,-2.15512
-6.71133,-2.18205
-6.76694,-2.22297
-6.82511,-2.27625
-6.88548,-2.34006
-6.94736,-2.41244
-7.00978,-2.49146
-7.07159,-2.57536
-7.13151,-2.66254
-7.18833,-2.75166
-7.24105,-2.84163
-7.2889,-2.93158
-7.33146,-3.02079
-7.36857,-3.10863
-7.40026,-3.19444
-7.42665,-3.27747
-7.44785,-3.35684
-7.46397,-3.43148
-7.47509,-3.50017
-7.48131,-3.5616
-7.48278,-3.61446
-7.47986,-3.65752
-7.47307,-3.6898
-7.46321,-3.71057
-7.45132,-3.71948
-7.43862,-3.71649
-7.42647,-3.70191
-7.41623,-3.6764
-7.40917,-3.64091
-7.4063,-3.59664
-7.40829,-3.545
-7.41536,-3.48753
-7.42725,-3.42585
-7.44326,-3.36156
-7.46233,-3.29623
-7.48308,-3.23132
-7.50389,-3.16815
-7.52304,-3.10783
-7.53873,-3.05132
-7.54917,-2.99934
-7.55265,-2.95251
-7.54756,-2.91128
-7.53248,-2.876
-7.50615,-2.84694
-7.46757,-2.82429
-7.4161,-2.80819
-7.35153,-2.79868
-7.27418,-2.79576
-7.18495,-2.79929
-7.08526,-2.809
-6.97703,-2.82448
-6.86252,-2.84517
-6.74419,-2.87037
-6.62454,-2.89931
-6.50592,-2.93113
-6.39043,-2.96496
-6.2798,-2.99999
-6.17533,-3.03547
-6.07782,-3.07075
-5.98754,-3.10531
-5.90422,-3.13879
-5.82709,-3.17102
-5.75489,-3.20203
-5.68603,-3.23205
-5.61867,-3.26147
-5.55089,-3.29082
-5.48082,-3.32072
-5.40679,-3.35186
-5.32744,-3.38492
-5.24181,-3.42054
-5.14938,-3.45927
-5.0501,-3.5015
-4.94432,-3.54748
-4.83274,-3.59727
-4.71632,-3.65079
-4.59614,-3.70782
-4.47338,-3.76803
-4.34923,-3.83099
-4.22492,-3.89621
-4.10167,-3.96323
-3.98076,-4.0316
-3.86357,-4.10098
-3.75162,-4.17117
-3.64659,-4.24208
-3.55033,-4.31375
-3.46485,-4.38634
-3.39225,-4.46005
-3.33461,-4.53511
-3.29392,-4.6117
-3.27185,-4.6898
-3.26966,-4.7692
-3.28807,-4.84933
-3.32726,-4.92927
-3.38687,-5.00774
-3.46605,-5.08321
-3.56355,-5.15394
-3.67768,-5.21819
-3.80645,-5.27423
-3.94756,-5.32048
-4.0985,-5.3556
-4.2566,-5.3785
-4.4191,-5.38838
-4.58326,-5.38484
-4.74633,-5.36784
-4.90566,-5.33779
-5.05867,-5.29559
-5.2029,-5.24259
-5.33609,-5.18062
-5.45622,-5.1119
-5.5616,-5.03901
-5.65094,-4.96471
-5.72338,-4.89185
-5.77857,-4.82321
-5.81657,-4.7613
-5.83791,-4.70823
-5.84355,-4.66554
-5.83482,-4.63408
-5.81336,-4.61405
-5.78104,-4.60497
-5.73988,-4.60576
-5.69195,-4.61491
-5.63934,-4.6306
-5.58406,-4.65087
-5.52805,-4.6738
-5.47308,-4.69763
-5.42078,-4.72086
-5.37264,-4.74232
-5.32991,-4.76121
-5.29368,-4.77703
-5.26478,-4.78956
-5.24381,-4.79879
-5.23113,-4.80486
-5.22689,-4.80798
-5.23101,-4.80837
-5.24325,-4.80619
-5.26316,-4.80151
-5.29012,-4.79429
-5.32329,-4.78436
-5.36164,-4.77142
-5.404,-4.75502
-5.44906,-4.73462
-5.49548,-4.70955
-5.54191,-4.67906
-5.5871,-4.64241
-5.62992,-4.59885
-5.66942,-4.54772
-5.70491,-4.4885
-5.73597,-4.42083
-5.76246,-4.34453
-5.78455,-4.25964
-5.8027,-4.16641
-5.81761,-4.06534
-5.83023,-3.95715
-5.84169,-3.8428
-5.8532,-3.72339
-5.866,-3.6001
-5.88126,-3.47412
-5.89997,-3.34654
-5.9229,-3.21839
-5.95054,-3.09063
-5.98304,-2.96417
-6.0203,-2.83995
-6.06196,-2.71898
-6.10754,-2.60238
-6.1565,-2.49142
-6.20832,-2.38755
-6.26257,-2.29239
-6.31891,-2.20773
-6.37716,-2.13544
-6.4372,-2.07738
-6.49903,-2.03529
-6.56266,-2.01061
-6.6281,-2.00442
-6.69522,-2.01726
-6.7637,-2.04912
-6.83296,-2.09935
-6.90203,-2.1667
-6.96957,-2.24944
-7.03391,-2.34551
-7.09315,-2.45271
-7.14538,-2.56876
-7.18884,-2.69146
-7.22217,-2.81869
-7.24454,-2.94846
-7.25573,-3.07893
-7.25612,-3.2084
-7.24665,-3.33525
-7.22864,-3.45788
-7.20379,-3.57469
-7.17406,-3.68406
-7.14165,-3.78429
-7.10897,-3.87374
-7.07857,-3.9508
-7.05315,-4.01412
-7.03543,-4.06258
-7.02803,-4.09546
-7.03328,-4.1124
-7.05299,-4.11346
-7.0883,-4.09907
-7.13955,-4.07006
-7.20619,-4.0276
-7.28686,-3.97318
-7.37941,-3.90853
-7.48102,-3.8356
-7.58838,-3.75646
-7.69782,-3.67326
-7.80552,-3.58816
-7.90771,-3.50328
-8.00078,-3.4206
-8.08145,-3.34194
-8.14687,-3.26893
-8.19469,-3.20293
-8.22311,-3.14505
-8.2309,-3.09611
-8.2174,-3.05666
-8.18249,-3.02693
-8.12664,-3.00689
-8.05079,-2.99626
-7.95644,-2.99452
-7.84554,-3.00095
-7.72044,-3.01467
-7.58382,-3.03469
-7.43854,-3.05992
-7.28754,-3.08922
-7.13374,-3.1214
-6.97987,-3.15526
-6.82838,-3.18964
-6.6814,-3.22343
-6.54063,-3.25565
-6.40729,-3.28551
-6.28213,-3.31244
-6.16532,-3.33612
-6.05649,-3.35654
-5.95476,-3.37394
-5.85883,-3.38881
-5.76712,-3.40187
-5.67791,-3.41399
-5.58946,-3.42621
-5.50014,-3.43959
-5.40857,-3.45527
-5.31368,-3.47433
-5.2148,-3.4978
-5.11168,-3.52652
-5.00444,-3.56118
-4.89355,-3.60222
-4.77971,-3.64984
-4.66373,-3.70398
-4.54648,-3.76434
-4.42879,-3.83039
-4.31141,-3.90143
-4.19507,-3.97666
-4.08044,-4.05528
-3.96823,-4.13659
-3.85923,-4.22001
-3.75435,-4.30515
-3.65464,-4.39176
-3.56131,-4.47973
-3.47578,-4.56904
-3.39965,-4.65964
-3.33463,-4.75144
-3.28254,-4.84414
-3.2451,-4.93719
-3.22392,-5.02974
-3.22034,-5.12057
-3.23541,-5.20824
-3.26982,-5.29107
-3.32392,-5.36732
-3.39763,-5.43525
-3.49049,-5.49322
-3.60156,-5.53976
-3.72947,-5.57362
-3.87242,-5.59384
-4.0282,-5.59974
-4.19419,-5.59101
-4.36744,-5.56769
-4.54472,-5.53024
-4.72265,-5.47961
-4.89781,-5.41723
-5.06687,-5.34503
-5.22675,-5.26538
-5.3747,-5.18102
-5.50849,-5.0949
-5.62646,-5.01001
-5.72755,-4.92919
-5.81134,-4.85492
-5.87799,-4.78921
-5.92825,-4.73345
-5.96335,-4.68843
-5.9849,-4.65431
-5.99482,-4.63068
-5.99516,-4.61666
-5.98801,-4.611
-5.97544,-4.6122
-5.95935,-4.61865
-5.94148,-4.62879
-5.92335,-4.64123
-5.90619,-4.65488
-5.89099,-4.66899
-5.87848,-4.68319
-5.86916,-4.69748
-5.86332,-4.71212
-5.86108,-4.72756
-5.86246,-4.74429
-5.86733,-4.76273
-5.87556,-4.78321
-5.88696,-4.80585
-5.90143,-4.83053
-5.91888,-4.85691
-5.9393,-4.88438
-5.96264,-4.91215
-5.98885,-4.93925
-6.0178,-4.96454
-6.0493,-4.98676
-6.08312,-5.00454
-6.11895,-5.01643
-6.15646,-5.02094
-6.19525,-5.01664
-6.23489,-5.00219
-6.27491,-4.97643
-6.31484,-4.9385
-6.35415,-4.88787
-6.39231,-4.8244
-6.4288,-4.74831
-6.46311,-4.66022
-6.49475,-4.56112
-6.52332,-4.45235
-6.54843,-4.33554
-6.56983,-4.21255
-6.58733,-4.08542
-6.60088,-3.95622
-6.61056,-3.82697
-6.61661,-3.69955
-6.61941,-3.57564
-6.6195,-3.45673
-6.61754,-3.34412
-6.61429,-3.23895
-6.61058,-3.14225
-6.60729,-3.05496
-6.60533,-2.97798
-6.60562,-2.91221
-6.60912,-2.85848
-6.61678,-2.81757
-6.62953,-2.79015
-6.64827,-2.77667
-6.67374,-2.77731
-6.70653,-2.79188
-6.74698,-2.81976
-6.79506,-2.85997
-6.85037,-2.91122
-6.91198,-2.97207
-6.97849,-3.04107
-7.048,-3.11687
-7.11826,-3.19824
-7.18677,-3.28412
-7.25103,-3.37358
-7.30866,-3.46582
-7.35756,-3.56015
-7.39601,-3.65589
-7.42262,-3.75241
-7.4363,-3.849
-7.43619,-3.94489
-7.42165,-4.03917
-7.39219,-4.13081
-7.34755,-4.21866
-7.28773,-4.3014
-7.21313,-4.37769
-7.12453,-4.44613
-7.02329,-4.50545
-6.91127,-4.55456
-6.79092,-4.59262
-6.66517,-4.61905
-6.53737,-4.63359
-6.41107,-4.63628
-6.28986,-4.6274
-6.17708,-4.60749
-6.0757,-4.57732
-5.98808,-4.53783
-5.91593,-4.49012
-5.86028,-4.43542
-5.82142,-4.37499
-5.79902,-4.31014
-5.79211,-4.24216
-5.79923,-4.17227
-5.81849,-4.10168
-5.84766,-4.03146
-5.88429,-3.96265
-5.92579,-3.89619
-5.96952,-3.83297
-6.01288,-3.77381
-6.05336,-3.71948
-6.0886,-3.67065
-6.11646,-3.62795
-6.13512,-3.59186
-6.14313,-3.56274
-6.13952,-3.54083
-6.1238,-3.52619
-6.09591,-3.51869
-6.05622,-3.51806
-6.00543,-3.52384
-5.94449,-3.5354
-5.87456,-3.55196
-5.79687,-3.57265
-5.71275,-3.59652
-5.62356,-3.62258
-5.53061,-3.64985
-5.43516,-3.67736
-5.33831,-3.70426
-5.241,-3.72981
-5.14393,-3.75351
-5.04762,-3.77506
-4.95241,-3.79444
-4.85852,-3.81183
-4.7661,-3.82763
-4.67523,-3.84237
-4.58599,-3.85665
-4.49844,-3.87109
-4.41262,-3.88626
-4.32855,-3.90266
-4.24621,-3.92062
-4.16557,-3.94036
-4.08662,-3.96193
-4.00937,-3.98523
-3.93395,-4.01
-3.86063,-4.03595
-3.78985,-4.06279
-3.72221,-4.09036
-3.65848,-4.11871
-3.59951,-4.14815
-3.54613,-4.17933
-3.49914,-4.21319
-3.4592,-4.25094
-3.42685,-4.294
-3.40254,-4.34381
-3.38663,-4.40171
-3.37947,-4.46873
-3.38137,-4.54537
-3.39264,-4.63147
-3.41357,-4.72617
-3.44441,-4.82788
-3.4854,-4.9344
-3.53672,-5.04305
-3.5985,-5.15086
-3.67072,-5.25476
-3.75322,-5.35176
-3.84569,-5.43909
-3.9476,-5.51432
-4.05824,-5.57541
-4.17669,-5.62078
-4.30183,-5.64931
-4.43236,-5.66036
-4.5668,-5.6538
-4.7035,-5.63004
-4.84072,-5.59001
-4.97659,-5.53519
-5.10925,-5.4676
-5.23679,-5.38971
-5.35741,-5.30443
-5.46943,-5.21494
-5.57145,-5.12457
-5.66237,-5.03662
-5.74143,-4.9542
-5.80828,-4.87997
-5.86292,-4.81606
-5.90572,-4.76393
-5.93734,-4.72434
-5.95874,-4.69739
-5.97105,-4.68257
-5.97554,-4.67888
-5.97357,-4.68496
-5.9665,-4.69924
-5.95569,-4.72
-5.94243,-4.74554
-5.92794,-4.77423
-5.91328,-4.80462
-5.89941,-4.83547
-5.88712,-4.86582
-5.87705,-4.89501
-5.8697,-4.92271
-5.86545,-4.94882
-5.86455,-4.97348
-5.86716,-4.99686
-5.87337,-5.0192
-5.88318,-5.04071
-5.89656,-5.06151
-5.91348,-5.08163
-5.93391,-5.10097
-5.95782,-5.11924
-5.98512,-5.13604
-6.01566,-5.15081
-6.04917,-5.16284
-6.08527,-5.17129
-6.12346,-5.17518
-6.16317,-5.17343
-6.20374,-5.16491
-6.24452,-5.14848
-6.28484,-5.12309
-6.32406,-5.0878
-6.36162,-5.04189
-6.39696,-4.98494
-6.42963,-4.91675
-6.45923,-4.83744
-6.48547,-4.74741
-6.50817,-4.64729
-6.52725,-4.53802
-6.54275,-4.42078
-6.55484,-4.29696
-6.56381,-4.16816
-6.57003,-4.03608
-6.57397,-3.90244
-6.57612,-3.76894
-6.57696,-3.63713
-6.57692,-3.50846
-6.57628,-3.38421
-6.57525,-3.26557
-6.57391,-3.15363
-6.57233,-3.04943
-6.57064,-2.95401
-6.56905,-2.86847
-6.56795,-2.79391
-6.56789,-2.7315
-6.5696,-2.68234
-6.57399,-2.64744
-6.58209,-2.62756
-6.59496,-2.62314
-6.6136,-2.63417
-6.63881,-2.66018
-6.67111,-2.70019
-6.7106,-2.75283
-6.75691,-2.81644
-6.80924,-2.88921
-6.86634,-2.96929
-6.92666,-3.05497
-6.98851,-3.14476
-7.05013,-3.23741
-7.1099,-3.33195
-7.16642,-3.42762
-7.21854,-3.52387
-7.26542,-3.62024
-7.30642,-3.71632
-7.34108,-3.81165
-7.36893,-3.90569
-7.38947,-3.9977
-7.40205,-4.08677
-7.40587,-4.17182
-7.4,-4.25158
-7.3834,-4.32472
-7.35504,-4.38995
-7.31392,-4.44611
-7.25922,-4.4923
-7.19038,-4.52792
-7.10716,-4.55264
-7.0097,-4.56646
-6.89862,-4.56961
-6.77502,-4.56252
-6.64049,-4.54583
-6.49716,-4.52029
-6.34766,-4.48681
-6.19504,-4.4464
-6.04268,-4.40013
-5.89411,-4.34915
-5.75279,-4.2946
-5.62197,-4.23764
-5.50452,-4.17942
-5.40281,-4.12101
-5.31864,-4.06344
-5.25316,-4.00766
-5.20688,-3.95448
-5.1796,-3.90461
-5.17046,-3.85863
-5.17793,-3.81695
-5.19991,-3.77986
-5.23373,-3.74748
-5.27627,-3.71981
-5.32415,-3.69674
-5.37387,-3.67808
-5.42205,-3.6636
-5.46556,-3.65302
-5.50167,-3.646
-5.52814,-3.64221
-5.5433,-3.64128
-5.5461,-3.64279
-5.53609,-3.6463
-5.51336,-3.6513
-5.4785,-3.65722
-5.43251,-3.66343
-5.37675,-3.66932
-5.3128,-3.67425
-5.24234,-3.6777
-5.16703,-3.6792
-5.08838,-3.67848
-5.00764,-3.67545
-4.92585,-3.67026
-4.84377,-3.6633
-4.762,-3.65521
-4.68094,-3.64681
-4.60089,-3.63911
-4.52203,-3.63325
-4.44444,-3.63041
-4.36816,-3.63176
-4.29311,-3.63836
-4.21921,-3.65106
-4.14633,-3.67042
-4.07438,-3.69663
-4.00333,-3.72954
-3.93323,-3.76866
-3.86421,-3.81321
-3.79651,-3.86224
-3.73045,-3.9147
-3.66647,-3.96958
-3.60509,-4.02591
-3.54685,-4.08288
-3.49231,-4.13981
-3.44195,-4.19625
-3.3962,-4.25193
-3.35541,-4.30686
-3.31986,-4.36129
-3.28977,-4.41572
-3.26542,-4.47083
-3.24709,-4.52743
-3.23514,-4.58635
-3.23002,-4.64829
-3.23221,-4.71371
-3.24229,-4.78267
-3.26089,-4.85476
-3.28872,-4.92919
-3.32652,-5.0048
-3.37505,-5.08021
-3.43499,-5.15398
-3.50691,-5.22468
-3.59124,-5.29097
-3.68817,-5.3517
-3.79765,-5.40587
-3.91931,-5.45263
-4.0524,-5.49128
-4.19573,-5.52126
-4.34766,-5.54211
-4.50613,-5.55347
-4.66871,-5.55511
-4.83273,-5.54687
-4.99534,-5.52873
-5.15368,-5.50076
-5.30494,-5.46317
-5.44659,-5.41637
-5.57645,-5.36092
-5.69281,-5.29766
-5.79448,-5.22767
-5.88079,-5.15236
-5.95161,-5.07341
-6.00729,-4.99278
-6.04864,-4.91269
-6.0768,-4.83545
-6.09324,-4.7634
-6.09958,-4.69869
-6.09755,-4.64316
-6.08888,-4.59822
-6.07525,-4.56474
-6.05826,-4.54307
-6.03933,-4.53303
-6.01971,-4.534
-6.00046,-4.54506
-5.98237,-4.56508
-5.96603,-4.59284
-5.95178,-4.62711
-5.93977,-4.66671
-5.93001,-4.7105
-5.92239,-4.75738
-5.91674,-4.80623
-5.91287,-4.85591
-5.91062,-4.90527
-5.90995,-4.95318
-5.91095,-4.99855
-5.91388,-5.04034
-5.91919,-5.07758
-5.9274,-5.1094
-5.93903,-5.13499
-5.95453,-5.15368
-5.97416,-5.16493
-5.99802,-5.16833
-6.026,-5.16359
-6.05776,-5.15049
-6.0928,-5.12884
-6.13038,-5.09846
-6.16966,-5.05922
-6.20965,-5.011
-6.24934,-4.95379
-6.28771,-4.88767
-6.32381,-4.81283
-6.35682,-4.72958
-6.38608,-4.63835
-6.41119,-4.53971
-6.43194,-4.4344
-6.4484,-4.32329
-6.46086,-4.20744
-6.46981,-4.08798
-6.47594,-3.96609
-6.48006,-3.8429
-6.48306,-3.71947
-6.48586,-3.5968
-6.48929,-3.47579
-6.49408,-3.35733
-6.5008,-3.24231
-6.50988,-3.13168
-6.52166,-3.02647
-6.53643,-2.92787
-6.5545,-2.83723
-6.57625,-2.75604
-6.6021,-2.68589
-6.63252,-2.62841
-6.66797,-2.5851
-6.70886,-2.55726
-6.75548,-2.54577
-6.80789,-2.55101
-6.86586,-2.57279
-6.92875,-2.61032
-6.99549,-2.66227
-7.06454,-2.7269
-7.13394,-2.80221
-7.20142,-2.88611
-7.26453,-2.9766
-7.3208,-3.07184
-7.36792,-3.17025
-7.40389,-3.27052
-7.42716,-3.37158
-7.43664,-3.4726
-7.43173,-3.57292
-7.41218,-3.67205
-7.37804,-3.76953
-7.32952,-3.86496
-7.26699,-3.95787
-7.19093,-4.04768
-7.10199,-4.13368
-7.00103,-4.21499
-6.88917,-4.29058
-6.76789,-4.35932
-6.63904,-4.42008
-6.50493,-4.47187
-6.36825,-4.51393
-6.23203,-4.54576
-6.09947,-4.56722
-5.9737,-4.57845
-5.85763,-4.57987
-5.75371,-4.57213
-5.66384,-4.55604
-5.58928,-4.53253
-5.53059,-4.50257
-5.48764,-4.46716
-5.45969,-4.42728
-5.44542,-4.38386
-5.44309,-4.33777
-5.45065,-4.28984
-5.46591,-4.24082
-5.48659,-4.19143
-5.51047,-4.14229
-5.53544,-4.094
-5.55954,-4.04709
-5.58101,-4.00209
-5.59831,-3.95946
-5.61006,-3.91962
-5.61511,-3.88291
-5.61247,-3.84957
-5.60136,-3.81975
-5.58125,-3.79348
-5.55191,-3.77071
-5.51343,-3.7513
-5.46628,-3.73508
-5.41122,-3.72177
-5.34933,-3.71109
-5.28189,-3.70269
-5.21037,-3.69623
-5.13624,-3.69129
-5.0609,-3.68747
-4.98561,-3.6843
-4.91135,-3.68132
-4.83879,-3.67808
-4.76827,-3.67416
-4.69976,-3.66922
-4.63285,-3.66302
-4.56674,-3.65542
-4.50032,-3.64645
-4.43222,-3.63631
-4.36094,-3.62535
-4.28503,-3.61408
-4.20325,-3.60315
-4.11475,-3.59331
-4.01914,-3.58538
-3.91663,-3.58024
-3.80801,-3.57876
-3.69467,-3.58174
-3.57847,-3.5899
-3.46162,-3.60382
-3.34644,-3.62396
-3.23517,-3.65067
-3.12976,-3.68417
-3.03172,-3.72451
-2.9421,-3.77158
-2.86142,-3.82505
-2.78973,-3.88437
-2.72662,-3.94881
-2.67141,-4.01754
-2.62319,-4.08966
-2.58098,-4.1643
-2.54384,-4.24066
-2.51097,-4.31809
-2.48173,-4.39604
-2.45576,-4.4741
-2.43297,-4.55201
-2.41356,-4.62959
-2.39807,-4.70674
-2.38732,-4.7834
-2.38233,-4.85947
-2.38426,-4.93483
-2.39431,-5.00918
-2.41365,-5.08208
-2.44337,-5.15283
-2.48446,-5.22051
-2.53774,-5.28406
-2.60392,-5.34232
-2.68352,-5.39413
-2.7769,-5.43837
-2.88422,-5.47403
-3.0054,-5.50018
-3.14014,-5.51604
-3.28785,-5.52095
-3.44757,-5.51439
-3.61793,-5.49606
-3.79704,-5.46588
-3.98253,-5.42406
-4.17166,-5.3712
-4.36143,-5.30829
-4.54876,-5.23678
-4.73062,-5.15853
-4.90413,-5.07576
-5.06672,-4.99099
-5.21621,-4.9069
-5.35092,-4.82618
-5.4697,-4.75138
-5.57189,-4.68471
-5.65729,-4.62793
-5.72616,-4.58219
-5.77914,-4.54806
-5.81718,-4.52544
-5.8415,-4.51369
-5.85348,-4.51166
-5.8546,-4.51783
-5.84637,-4.53049
